turbine,time,speed_k1,direction_k1,u_k1,v_k1,speed_k2,direction_k2,u_k2,v_k2,speed_k3,direction_k3,u_k3,v_k3,speed_k4,direction_k4,u_k4,v_k4
KWF4,2018-04-05 12:00:00,2.1644,275.4766,2.1545,-0.2066,2.1995,279.1016,2.1718,-0.3479,2.1200,272.5313,2.1179,-0.0936,2.1229,274.5860,2.1161,-0.1697
KWF4,2018-04-05 15:00:00,3.1379,177.0235,-0.1629,3.1337,3.1506,177.0000,-0.1649,3.1463,3.0832,175.7969,-0.2260,3.0749,3.1286,177.8360,-0.1181,3.1264
KWF4,2018-04-05 18:00:00,5.3376,176.6642,-0.3106,5.3286,5.5559,175.8986,-0.3974,5.5417,4.8616,177.5861,-0.2048,4.8572,5.5867,173.5939,-0.6233,5.5518
KWF4,2018-04-05 21:00:00,8.8310,167.8366,-1.8607,8.6327,8.5571,162.2975,-2.6020,8.1519,8.5942,170.8288,-1.3698,8.4843,8.5507,164.2819,-2.3164,8.2310
KWF4,2018-04-06 00:00:00,7.8665,156.9299,-3.0826,7.2374,7.8856,157.0471,-3.0752,7.2612,7.4671,156.3049,-3.0008,6.8376,8.0872,156.5002,-3.2248,7.4165
KWF4,2018-04-06 03:00:00,7.4925,137.6016,-5.0521,5.5330,7.6204,140.1094,-4.8872,5.8469,7.1453,134.3985,-5.1053,4.9992,7.8441,137.4688,-5.3025,5.7804
KWF4,2018-04-06 06:00:00,8.6621,137.9141,-5.8057,6.4285,8.5899,139.0235,-5.6328,6.4852,8.3306,135.1094,-5.8793,5.9018,8.6563,137.2266,-5.8785,6.3541
KWF4,2018-04-06 09:00:00,9.0660,144.7813,-5.2283,7.4065,9.0445,144.6954,-5.2270,7.3811,8.7257,144.2422,-5.0989,7.0808,8.9937,143.1641,-5.3920,7.1982
KWF4,2018-04-06 12:00:00,11.7846,146.6954,-6.4708,9.8492,11.8510,146.3204,-6.5720,9.8619,11.3579,146.5939,-6.2533,9.4814,11.8989,147.1720,-6.4506,9.9987
KWF4,2018-04-06 15:00:00,9.9476,169.8126,-1.7594,9.7907,9.8001,168.7813,-1.9066,9.6128,9.7093,170.4532,-1.6103,9.5748,10.0540,168.9610,-1.9251,9.8680
KWF4,2018-04-06 18:00:00,6.6023,187.8360,0.9001,6.5406,6.5945,186.6407,0.7626,6.5502,6.3494,188.9688,0.9898,6.2717,6.5535,187.8829,0.8988,6.4915
KWF4,2018-04-06 21:00:00,5.9172,194.8363,1.5152,5.7199,6.2424,193.0941,1.4142,6.0801,5.3352,196.0316,1.4734,5.1277,6.0881,195.1723,1.5934,5.8759
KWF4,2018-04-07 00:00:00,4.9515,190.7816,0.9263,4.8641,5.2845,190.7894,0.9893,5.1911,4.4076,187.9612,0.6105,4.3651,4.9886,189.3597,0.8113,4.9222
KWF4,2018-04-07 03:00:00,2.3145,193.1721,0.5274,2.2536,2.7813,194.0315,0.6743,2.6983,1.8360,193.1018,0.4162,1.7882,2.2393,189.3284,0.3630,2.2097
KWF4,2018-04-07 06:00:00,5.9023,81.1878,-5.8326,-0.9042,5.5683,79.6175,-5.4771,-1.0035,6.1679,81.7190,-6.1036,-0.8883,5.8114,79.7112,-5.7180,-1.0380
KWF4,2018-04-07 09:00:00,6.5702,114.5868,-5.9745,2.7337,6.1132,113.0634,-5.6246,2.3948,6.6073,114.6571,-6.0049,2.7565,6.2792,114.3368,-5.7212,2.5877
KWF4,2018-04-07 12:00:00,7.4454,164.6884,-1.9661,7.1812,7.2560,162.8994,-2.1336,6.9352,7.4093,166.8369,-1.6873,7.2146,7.6808,164.8915,-2.0020,7.4153
KWF4,2018-04-07 15:00:00,7.6252,194.8985,1.9605,7.3689,7.3830,194.9219,1.9011,7.1341,7.5823,195.5313,2.0303,7.3054,7.2698,195.3281,1.9217,7.0112
KWF4,2018-04-07 18:00:00,5.7393,256.9923,5.5920,1.2918,5.6914,252.8439,5.4382,1.6788,5.6709,262.6017,5.6237,0.7302,5.6446,253.4376,5.4104,1.6090
KWF4,2018-04-07 21:00:00,4.9375,286.3596,4.7376,-1.3907,5.0078,286.6721,4.7973,-1.4367,4.7138,286.1174,4.5285,-1.3086,4.8203,287.7658,4.5904,-1.4708
KWF4,2018-04-08 00:00:00,4.1370,308.3439,3.2446,-2.5665,4.2395,300.4923,3.6532,-2.1512,3.7571,314.5470,2.6776,-2.6356,4.2414,310.0939,3.2447,-2.7317
KWF4,2018-04-08 03:00:00,4.0638,323.8594,2.3967,-3.2818,3.8607,316.7422,2.6457,-2.8117,3.9740,328.9922,2.0472,-3.4061,3.8641,326.2657,2.1459,-3.2135
KWF4,2018-04-08 06:00:00,1.5348,350.7971,0.2455,-1.5151,1.5519,339.2580,0.5496,-1.4513,1.4230,3.6096,-0.0896,-1.4202,1.8161,345.8283,0.4446,-1.7608
KWF4,2018-04-08 09:00:00,2.6917,0.7117,-0.0334,-2.6915,2.5335,358.8914,0.0490,-2.5330,2.7220,3.0399,-0.1443,-2.7181,2.5814,4.0789,-0.1836,-2.5748
KWF4,2018-04-08 12:00:00,2.1757,14.3755,-0.5402,-2.1076,2.0854,13.8364,-0.4987,-2.0249,2.1567,14.9458,-0.5562,-2.0837,2.2016,17.6411,-0.6672,-2.0981
KWF4,2018-04-08 15:00:00,2.5437,30.7116,-1.2991,-2.1869,2.2439,35.4851,-1.3025,-1.8271,2.7253,27.1726,-1.2446,-2.4245,2.3528,36.0241,-1.3837,-1.9028
KWF4,2018-04-08 18:00:00,2.7111,51.1098,-2.1102,-1.7021,2.3380,53.6332,-1.8827,-1.3863,3.0773,48.1879,-2.2936,-2.0516,2.4884,50.6723,-1.9249,-1.5771
KWF4,2018-04-08 21:00:00,2.8283,63.8206,-2.5381,-1.2478,2.8976,73.7112,-2.7813,-0.8127,2.7902,54.1331,-2.2611,-1.6348,2.8781,68.3049,-2.6742,-1.0639
KWF4,2018-04-09 00:00:00,3.2563,29.3048,-1.5938,-2.8396,2.8110,31.6720,-1.4759,-2.3924,3.4819,26.8829,-1.5744,-3.1056,2.9810,33.8360,-1.6598,-2.4761
KWF4,2018-04-09 03:00:00,3.3273,33.7816,-1.8501,-2.7655,2.8410,35.1722,-1.6365,-2.3223,3.5920,31.8910,-1.8976,-3.0498,3.2130,35.7738,-1.8783,-2.6068
KWF4,2018-04-09 06:00:00,3.2474,35.5313,-1.8872,-2.6428,2.6273,38.4531,-1.6339,-2.0575,3.6840,33.1094,-2.0123,-3.0858,3.1371,41.4219,-2.0755,-2.3524
KWF4,2018-04-09 09:00:00,3.4468,59.8676,-2.9810,-1.7303,3.2124,64.4692,-2.8988,-1.3845,3.6646,55.5785,-3.0229,-2.0715,3.2915,64.2270,-2.9641,-1.4312
KWF4,2018-04-09 12:00:00,5.8894,85.6019,-5.8721,-0.4516,5.8518,86.8909,-5.8432,-0.3174,5.8064,83.6488,-5.7708,-0.6423,5.9548,87.2269,-5.9479,-0.2881
KWF4,2018-04-09 15:00:00,5.7956,95.8676,-5.7652,0.5925,5.7726,95.7817,-5.7433,0.5815,5.7087,94.7973,-5.6887,0.4774,5.8854,96.4692,-5.8479,0.6631
KWF4,2018-04-09 18:00:00,6.3526,95.6565,-6.3217,0.6261,6.5865,95.4065,-6.5572,0.6206,6.0533,95.1565,-6.0288,0.5440,6.3174,96.0940,-6.2817,0.6707
KWF4,2018-04-09 21:00:00,6.8395,96.1251,-6.8005,0.7298,6.9162,95.2032,-6.8877,0.6272,6.4416,97.0626,-6.3927,0.7920,7.0026,96.6172,-6.9560,0.8070
KWF4,2018-04-10 00:00:00,6.3110,90.5082,-6.3108,0.0560,6.3106,91.2035,-6.3092,0.1325,6.2031,89.6878,-6.2030,-0.0338,6.7837,93.3207,-6.7723,0.3929
KWF4,2018-04-10 03:00:00,6.2755,76.6489,-6.1059,-1.4491,6.4825,79.9146,-6.3823,-1.1352,6.1183,73.5708,-5.8685,-1.7304,6.6446,80.6880,-6.5571,-1.0752
KWF4,2018-04-10 06:00:00,6.7714,22.1485,-2.5529,-6.2718,6.4111,22.1329,-2.4154,-5.9387,6.8535,21.6563,-2.5292,-6.3697,6.7216,23.9297,-2.7264,-6.1439
KWF4,2018-04-10 09:00:00,3.2531,53.1722,-2.6039,-1.9500,2.9514,48.5550,-2.2123,-1.9535,3.3840,58.7269,-2.8923,-1.7567,3.5051,51.4535,-2.7413,-2.1842
KWF4,2018-04-10 12:00:00,3.5395,84.6720,-3.5242,-0.3287,3.4252,81.5783,-3.3883,-0.5017,3.6118,85.0158,-3.5981,-0.3138,3.6557,80.8908,-3.6096,-0.5788
KWF4,2018-04-10 15:00:00,3.3199,75.8829,-3.2196,-0.8097,3.1744,73.6876,-3.0466,-0.8916,3.4527,78.2501,-3.3804,-0.7031,3.2545,70.4220,-3.0663,-1.0905
KWF4,2018-04-10 18:00:00,4.6164,33.3673,-2.5391,-3.8555,4.1697,34.6563,-2.3711,-3.4299,5.0881,31.0001,-2.6206,-4.3614,4.6662,34.2267,-2.6246,-3.8581
KWF4,2018-04-10 21:00:00,6.5638,41.7422,-4.3700,-4.8976,6.2469,42.6250,-4.2304,-4.5965,6.8304,41.6953,-4.5434,-5.1002,6.6165,43.6172,-4.5643,-4.7901
KWF4,2018-04-11 00:00:00,6.7498,41.4378,-4.4671,-5.0602,6.4412,42.5706,-4.3575,-4.7436,6.7898,40.4534,-4.4055,-5.1666,6.7708,44.1800,-4.7187,-4.8557
KWF4,2018-04-11 03:00:00,6.9067,43.8599,-4.7856,-4.9800,6.6465,44.4849,-4.6573,-4.7418,7.0449,43.8756,-4.8828,-5.0783,6.9096,44.0787,-4.8067,-4.9638
KWF4,2018-04-11 06:00:00,6.0186,14.3598,-1.4927,-5.8306,5.6231,15.3989,-1.4931,-5.4212,6.0425,13.9145,-1.4531,-5.8652,5.9742,14.5864,-1.5045,-5.7816
KWF4,2018-04-11 09:00:00,6.7516,24.8833,-2.8409,-6.1248,6.9039,22.5005,-2.6421,-6.3784,6.3131,28.8599,-3.0471,-5.5290,6.8917,26.0630,-3.0279,-6.1909
KWF4,2018-04-11 12:00:00,5.8849,48.8438,-4.4308,-3.8729,5.8941,49.4688,-4.4798,-3.8304,5.6685,49.8828,-4.3349,-3.6525,5.9386,50.1172,-4.5570,-3.8079
KWF4,2018-04-11 15:00:00,4.1500,51.7353,-3.2584,-2.5701,4.2037,53.2900,-3.3700,-2.5128,4.1344,50.4462,-3.1877,-2.6328,4.2545,52.3446,-3.3683,-2.5991
KWF4,2018-04-11 18:00:00,5.9167,28.1803,-2.7941,-5.2154,5.8889,30.4694,-2.9861,-5.0756,5.8005,26.2975,-2.5698,-5.2002,5.8342,30.3132,-2.9447,-5.0365
KWF4,2018-04-11 21:00:00,5.4160,39.6722,-3.4575,-4.1687,4.9916,42.0394,-3.3426,-3.7072,5.5942,36.8832,-3.3575,-4.4746,5.6743,42.3519,-3.8226,-4.1934
KWF4,2018-04-12 00:00:00,6.3763,31.3676,-3.3190,-5.4444,5.9124,32.5238,-3.1788,-4.9852,6.4363,30.4691,-3.2637,-5.5475,6.3318,33.2582,-3.4725,-5.2947
KWF4,2018-04-12 03:00:00,5.4539,27.5714,-2.5244,-4.8346,5.1077,30.7042,-2.6080,-4.3917,5.5296,26.0089,-2.4248,-4.9696,5.4002,27.3605,-2.4819,-4.7961
KWF4,2018-04-12 06:00:00,6.5447,19.1644,-2.1485,-6.1820,6.1004,18.9925,-1.9853,-5.7683,6.4442,20.1331,-2.2181,-6.0504,6.6580,20.5628,-2.3385,-6.2338
KWF4,2018-04-12 09:00:00,6.8793,29.4846,-3.3859,-5.9884,6.5463,30.5236,-3.3248,-5.6391,6.8764,29.3049,-3.3657,-5.9964,7.2860,31.8986,-3.8501,-6.1857
KWF4,2018-04-12 12:00:00,6.9931,38.7502,-4.3771,-5.4538,6.6234,40.7581,-4.3242,-5.0171,7.3031,37.9143,-4.4876,-5.7617,7.2265,40.4768,-4.6910,-5.4969
KWF4,2018-04-12 15:00:00,6.6538,34.6567,-3.7837,-5.4732,6.3691,35.7973,-3.7254,-5.1659,6.6528,34.7973,-3.7966,-5.4631,6.8051,36.5551,-4.0531,-5.4664
KWF4,2018-04-12 18:00:00,5.7950,41.6016,-3.8475,-4.3334,5.6851,41.4141,-3.7607,-4.2635,5.7080,43.0938,-3.8997,-4.1682,5.6861,41.5078,-3.7683,-4.2581
KWF4,2018-04-12 21:00:00,4.9198,9.2585,-0.7915,-4.8557,4.7348,10.0241,-0.8241,-4.6625,4.8051,9.1413,-0.7634,-4.7441,4.9247,7.6804,-0.6582,-4.8805
KWF4,2018-04-13 00:00:00,5.8132,9.2815,-0.9376,-5.7371,5.7512,8.4690,-0.8470,-5.6885,5.5441,9.4065,-0.9061,-5.4696,5.8469,10.6487,-1.0804,-5.7462
KWF4,2018-04-13 03:00:00,3.0439,336.4611,1.2157,-2.7906,3.1445,338.3673,1.1592,-2.9230,2.8428,329.2345,1.4541,-2.4427,3.0288,341.1486,0.9787,-2.8663
KWF4,2018-04-13 06:00:00,3.0057,299.0789,2.6268,-1.4608,2.9153,301.9460,2.4738,-1.5426,3.0262,293.7117,2.7707,-1.2169,3.0950,299.0632,2.7053,-1.5035
KWF4,2018-04-13 09:00:00,2.5720,254.7275,2.4812,0.6775,2.5388,256.8369,2.4721,0.5782,2.6053,253.1025,2.4928,0.7572,2.6883,258.3916,2.6333,0.5409
KWF4,2018-04-13 12:00:00,4.3408,235.8674,3.5931,2.4357,4.3662,235.2189,3.5861,2.4907,4.1504,236.2268,3.4500,2.3072,4.5127,237.7033,3.8145,2.4111
KWF4,2018-04-13 15:00:00,3.7194,228.2344,2.7742,2.4774,3.8624,224.9766,2.7300,2.7323,3.3312,230.4375,2.5681,2.1217,4.0040,231.9532,3.1532,2.4677
KWF4,2018-04-13 18:00:00,4.7118,236.6568,3.9362,2.5898,4.6840,237.7193,3.9600,2.5015,4.7767,235.8365,3.9524,2.6824,4.5570,235.9459,3.7755,2.5518
KWF4,2018-04-13 21:00:00,3.7877,223.9455,2.6286,2.7272,4.1120,224.2267,2.8681,2.9466,3.3522,220.5783,2.1806,2.5461,3.9479,223.1799,2.7015,2.8788
KWF4,2018-04-14 00:00:00,5.4874,235.7114,4.5338,3.0914,5.3019,235.7036,4.3801,2.9875,5.4318,233.4926,4.3659,3.2315,5.2921,238.8364,4.5284,2.7386
KWF4,2018-04-14 03:00:00,4.9783,246.2425,4.5564,2.0056,4.0325,247.3519,3.7215,1.5528,5.5344,246.3753,5.0706,2.2179,5.3440,244.5550,4.8256,2.2960
KWF4,2018-04-14 06:00:00,3.1780,240.1411,2.7561,1.5822,3.4280,234.9771,2.8072,1.9673,2.6032,244.6255,2.3521,1.1156,3.0129,234.0474,2.4390,1.7689
KWF4,2018-04-14 09:00:00,3.1327,198.6953,1.0041,2.9674,3.2997,204.6328,1.3753,2.9994,2.8681,193.6250,0.6756,2.7873,3.2699,202.3750,1.2447,3.0237
KWF4,2018-04-14 12:00:00,4.7372,191.8596,0.9736,4.6361,4.7015,192.3284,1.0038,4.5931,4.5638,192.2659,0.9696,4.4597,4.7167,190.5784,0.8659,4.6365
KWF4,2018-04-14 15:00:00,3.0016,158.8678,-1.0821,2.7998,3.0407,158.7819,-1.1005,2.8345,2.8239,157.9537,-1.0600,2.6174,3.0875,159.9928,-1.0564,2.9012
KWF4,2018-04-14 18:00:00,4.2368,127.0784,-3.3802,2.5544,4.4507,126.7034,-3.5683,2.6600,3.8052,124.0080,-3.1543,2.1283,3.9507,130.4143,-3.0079,2.5613
KWF4,2018-04-14 21:00:00,6.4189,116.2037,-5.7592,2.8344,6.4619,118.9303,-5.6555,3.1259,6.1635,112.3600,-5.7001,2.3448,6.5786,115.8756,-5.9190,2.8710
KWF4,2018-04-15 00:00:00,6.3816,128.3361,-5.0057,3.9584,6.5384,129.0939,-5.0745,4.1230,5.9558,125.3439,-4.8581,3.4454,6.9099,128.8049,-5.3848,4.3303
KWF4,2018-04-15 03:00:00,6.6375,133.5159,-4.8134,4.5703,6.5628,134.6096,-4.6721,4.6089,6.3577,129.6096,-4.8980,4.0534,7.1190,132.3128,-5.2643,4.7923
KWF4,2018-04-15 06:00:00,6.4910,134.3598,-4.6408,4.5383,6.7225,130.2739,-5.1290,4.3457,6.0506,135.7348,-4.2232,4.3329,6.7811,133.0630,-4.9543,4.6301
KWF4,2018-04-15 09:00:00,5.4506,131.8125,-4.0625,3.6339,5.7016,133.0781,-4.1645,3.8941,5.0448,128.9375,-3.9240,3.1705,5.5922,131.2734,-4.2029,3.6889
KWF4,2018-04-15 12:00:00,5.8516,149.2032,-2.9960,5.0265,6.0977,151.2970,-2.9286,5.3485,5.4796,145.2970,-3.1196,4.5048,5.9298,144.1954,-3.4691,4.8091
KWF4,2018-04-15 15:00:00,6.9311,172.3214,-0.9261,6.8690,6.7329,168.6729,-1.3224,6.6017,6.9692,175.6886,-0.5239,6.9495,6.9409,173.2589,-0.8147,6.8929
KWF4,2018-04-15 18:00:00,7.6527,174.9382,-0.6752,7.6229,7.6508,174.2117,-0.7716,7.6118,7.4623,175.7273,-0.5560,7.4416,7.6518,174.3992,-0.7468,7.6152
KWF4,2018-04-15 21:00:00,7.8544,185.2424,0.7176,7.8216,7.9540,184.9611,0.6879,7.9242,7.4824,185.2345,0.6826,7.4512,7.7714,184.3517,0.5897,7.7490
KWF4,2018-04-16 00:00:00,8.5158,203.7033,3.4234,7.7974,8.4348,203.5080,3.3644,7.7347,8.4192,204.2268,3.4548,7.6777,8.3772,204.8439,3.5196,7.6019
KWF4,2018-04-16 03:00:00,8.5152,207.0395,3.8710,7.5844,8.6743,208.9614,4.2003,7.5896,8.4038,206.3364,3.7283,7.5316,8.5044,208.1255,4.0090,7.5002
KWF4,2018-04-16 06:00:00,7.2036,220.1643,4.6462,5.5050,7.2944,221.3674,4.8208,5.4744,7.1079,219.3049,4.5025,5.5000,7.0977,220.8674,4.6441,5.3674
KWF4,2018-04-16 09:00:00,7.7035,227.8283,5.7094,5.1718,7.6356,227.7033,5.6479,5.1386,7.6615,228.4533,5.7340,5.0814,7.6762,228.2267,5.7248,5.1137
KWF4,2018-04-16 12:00:00,7.3348,226.0167,5.2777,5.0936,7.5457,228.0948,5.6159,5.0398,7.0393,223.6182,4.8561,5.0961,7.3816,226.6260,5.3656,5.0694
KWF4,2018-04-16 15:00:00,7.4482,204.2822,3.0629,6.7893,7.0859,204.3291,2.9192,6.4566,7.5053,204.6025,3.1246,6.8240,7.6967,206.9775,3.4915,6.8592
KWF4,2018-04-16 18:00:00,10.0258,203.0470,3.9250,9.2256,9.8490,204.0157,4.0084,8.9965,9.9213,202.4610,3.7905,9.1687,9.7826,201.8907,3.6473,9.0773
KWF4,2018-04-16 21:00:00,9.4883,186.2505,1.0331,9.4319,9.6197,186.0630,1.0161,9.5658,9.0156,185.7193,0.8985,8.9708,9.3218,185.0709,0.8239,9.2853
KWF4,2018-04-17 00:00:00,10.1395,175.8283,-0.7376,10.1126,10.2713,176.0158,-0.7137,10.2465,9.5619,175.1877,-0.8022,9.5282,10.1620,175.3049,-0.8318,10.1279
KWF4,2018-04-17 03:00:00,10.7589,181.2425,0.2333,10.7563,11.1944,181.7112,0.3343,11.1894,10.0567,180.9378,0.1646,10.0554,10.6085,180.6175,0.1143,10.6079
KWF4,2018-04-17 06:00:00,11.5862,192.6330,2.5340,11.3057,11.8245,192.6955,2.5987,11.5354,10.9421,192.4065,2.3509,10.6866,11.6277,191.7971,2.3772,11.3821
KWF4,2018-04-17 09:00:00,12.0785,185.5861,1.1757,12.0211,12.3387,185.0079,1.0771,12.2916,11.5599,186.2267,1.2538,11.4917,12.0336,184.2111,0.8836,12.0011
KWF4,2018-04-17 12:00:00,13.6450,193.0314,3.0768,13.2936,13.7754,192.5783,2.9999,13.4448,13.1607,193.9142,3.1647,12.7745,13.5801,192.3596,2.9068,13.2654
KWF4,2018-04-17 15:00:00,12.7391,199.2981,4.2100,12.0233,12.6238,198.7590,4.0597,11.9533,12.5594,200.0481,4.3055,11.7984,12.5262,198.1809,3.9084,11.9008
KWF4,2018-04-17 18:00:00,11.0881,194.7190,2.8173,10.7243,11.1238,194.8284,2.8469,10.7533,10.7317,194.9534,2.7691,10.3683,10.8191,194.4456,2.6989,10.4771
KWF4,2018-04-17 21:00:00,10.3129,196.8828,2.9950,9.8685,9.9921,196.1953,2.7869,9.5956,10.2880,197.2266,3.0468,9.8265,10.0117,196.2344,2.7989,9.6125
KWF4,2018-04-18 00:00:00,9.9765,202.0626,3.7473,9.2459,10.0038,201.6016,3.6829,9.3012,9.6137,202.4297,3.6681,8.8864,9.7450,201.0313,3.4973,9.0958
KWF4,2018-04-18 03:00:00,9.9685,189.5246,1.6495,9.8311,10.3225,189.8683,1.7691,10.1698,9.1829,189.5480,1.5232,9.0556,10.0139,187.4699,1.3019,9.9289
KWF4,2018-04-18 06:00:00,8.6294,197.9377,2.6577,8.2099,8.8481,198.9143,2.8681,8.3704,8.1206,196.6799,2.3308,7.7789,8.5058,198.0080,2.6296,8.0892
KWF4,2018-04-18 09:00:00,7.4052,208.2346,3.5033,6.5241,7.2939,208.1878,3.4454,6.4289,7.3325,208.9690,3.5514,6.4151,7.2197,207.9925,3.3886,6.3751
KWF4,2018-04-18 12:00:00,6.6555,195.1954,1.7445,6.4228,6.6379,194.5235,1.6646,6.4258,6.3610,196.1720,1.7717,6.1093,6.6179,194.0235,1.6036,6.4206
KWF4,2018-04-18 15:00:00,6.4111,156.5314,-2.5532,5.8808,6.1113,156.6798,-2.4193,5.6120,6.5278,156.6407,-2.5882,5.9928,6.3217,156.3361,-2.5374,5.7902
KWF4,2018-04-18 18:00:00,9.3364,159.1563,-3.3221,8.7254,9.4150,159.4766,-3.3008,8.8174,8.8725,158.2657,-3.2855,8.2418,9.5981,156.5235,-3.8236,8.8036
KWF4,2018-04-18 21:00:00,9.6185,135.5708,-6.7332,6.8687,9.6932,138.1333,-6.4692,7.2185,9.0443,131.8989,-6.7319,6.0399,9.7542,134.2504,-6.9869,6.8065
KWF4,2018-04-19 00:00:00,9.4320,146.4922,-5.2070,7.8645,9.8100,148.1250,-5.1803,8.3306,8.5468,142.9063,-5.1547,6.8173,9.9062,145.6328,-5.5920,8.1769
KWF4,2018-04-19 03:00:00,7.6549,163.9221,-2.1200,7.3555,8.2546,164.0003,-2.2752,7.9348,6.1847,160.8128,-2.0326,5.8412,8.2482,165.3440,-2.0869,7.9798
KWF4,2018-04-19 06:00:00,7.4057,173.2891,-0.8654,7.3550,7.7231,172.2266,-1.0446,7.6521,6.5253,168.3672,-1.3158,6.3913,8.0878,176.4141,-0.5059,8.0720
KWF4,2018-04-19 09:00:00,3.5066,187.2273,0.4411,3.4787,3.7893,187.3992,0.4880,3.7578,2.9978,185.9148,0.3089,2.9818,3.3801,184.3835,0.2584,3.3702
KWF4,2018-04-19 12:00:00,2.1718,201.7033,0.8031,2.0178,2.2153,199.4454,0.7375,2.0889,2.1010,206.6876,0.9436,1.8772,2.2280,200.0470,0.7637,2.0930
KWF4,2018-04-19 15:00:00,4.2197,205.4531,1.8135,3.8101,4.1547,200.6484,1.4651,3.8878,4.1391,211.5859,2.1680,3.5259,4.2841,195.2969,1.1302,4.1323
KWF4,2018-04-19 18:00:00,3.1366,238.5156,2.6749,1.6382,3.4233,229.2422,2.5930,2.2349,2.8486,247.7344,2.6362,1.0793,3.2665,237.8985,2.7671,1.7359
KWF4,2018-04-19 21:00:00,4.3567,267.6875,4.3532,0.1758,4.6038,263.7422,4.5764,0.5018,4.0950,273.9922,4.0851,-0.2851,4.6170,265.2812,4.6013,0.3798
KWF4,2018-04-20 00:00:00,3.5782,319.2891,2.3339,-2.7123,3.0787,323.4922,1.8316,-2.4746,4.3551,311.1719,3.2782,-2.8670,3.7330,310.8750,2.8227,-2.4429
KWF4,2018-04-20 03:00:00,5.4195,307.7735,4.2838,-3.3197,5.4156,303.6407,4.5086,-3.0001,5.9273,306.3750,4.7724,-3.5153,5.7720,304.1016,4.7795,-3.2362
KWF4,2018-04-20 06:00:00,7.2610,305.2345,5.9307,-4.1890,6.7966,300.3673,5.8641,-3.4360,7.2561,303.6876,6.0376,-4.0247,7.1897,302.7032,6.0500,-3.8845
KWF4,2018-04-20 09:00:00,4.5399,295.2735,4.1053,-1.9383,4.3431,290.8594,4.0584,-1.5465,4.6126,297.7110,4.0836,-2.1449,4.5741,295.0938,4.1423,-1.9399
KWF4,2018-04-20 12:00:00,3.2497,298.2032,2.8639,-1.5358,3.2121,296.4845,2.8750,-1.4325,3.2448,299.8048,2.8156,-1.6128,3.3362,299.8673,2.8931,-1.6614
KWF4,2018-04-20 15:00:00,4.1321,302.2032,3.4965,-2.2021,4.2542,299.1875,3.7140,-2.0747,3.9520,305.9297,3.2001,-2.3190,4.2523,306.5235,3.4172,-2.5307
KWF4,2018-04-20 18:00:00,2.8679,316.9298,1.9585,-2.0951,2.7962,309.8361,2.1471,-1.7912,2.9729,325.0236,1.7042,-2.4360,2.8421,319.6486,1.8402,-2.1659
KWF4,2018-04-20 21:00:00,5.8570,350.6016,0.9564,-5.7784,5.8277,348.4375,1.1681,-5.7094,5.9166,352.5157,0.7707,-5.8662,5.9581,356.4063,0.3735,-5.9463
KWF4,2018-04-21 00:00:00,6.5134,32.7114,-3.5199,-5.4804,6.1208,32.9926,-3.3330,-5.1338,6.6096,33.0473,-3.6044,-5.5403,6.6218,33.2739,-3.6330,-5.5362
KWF4,2018-04-21 03:00:00,3.8032,59.1641,-3.2656,-1.9494,3.5014,58.1016,-2.9727,-1.8502,4.0302,62.7422,-3.5827,-1.8458,4.1943,61.0860,-3.6715,-2.0279
KWF4,2018-04-21 06:00:00,5.7619,88.1563,-5.7589,-0.1854,5.6227,85.8047,-5.6077,-0.4113,5.6715,89.2734,-5.6711,-0.0719,6.0426,93.5703,-6.0309,0.3763
KWF4,2018-04-21 09:00:00,4.5999,109.0782,-4.3473,1.5035,4.5233,109.3517,-4.2677,1.4989,4.5672,107.0235,-4.3671,1.3371,4.8206,110.0860,-4.5274,1.6556
KWF4,2018-04-21 12:00:00,5.1260,131.6485,-3.8303,3.4065,5.2310,130.7578,-3.9623,3.4151,4.8555,131.9688,-3.6101,3.2470,5.0703,132.5235,-3.7368,3.4270
KWF4,2018-04-21 15:00:00,3.2614,153.6955,-1.4453,2.9237,3.1398,150.9611,-1.5241,2.7451,3.1994,155.7345,-1.3148,2.9167,3.5954,152.5002,-1.6601,3.1891
KWF4,2018-04-21 18:00:00,6.6639,130.7661,-5.0471,4.3514,6.6674,130.3364,-5.0822,4.3156,6.6498,130.7739,-5.0358,4.3428,6.9139,129.6880,-5.3205,4.4153
KWF4,2018-04-21 21:00:00,7.9124,183.5157,0.4852,7.8975,8.5535,183.6329,0.5420,8.5363,6.9710,182.2501,0.2737,6.9656,8.0452,182.5704,0.3608,8.0371
KWF4,2018-04-22 00:00:00,7.1672,164.5782,-1.9059,6.9092,7.5701,163.6172,-2.1352,7.2627,6.3367,163.2813,-1.8229,6.0688,7.3801,164.2578,-2.0023,7.1033
KWF4,2018-04-22 03:00:00,7.1025,167.6720,-1.5164,6.9387,7.5776,166.3127,-1.7930,7.3624,6.4159,168.0080,-1.3331,6.2759,7.5165,164.9142,-1.9563,7.2575
KWF4,2018-04-22 06:00:00,8.0998,176.2735,-0.5264,8.0827,8.7145,176.6407,-0.5107,8.6996,7.3810,174.8204,-0.6663,7.3509,8.2546,176.7813,-0.4635,8.2416
KWF4,2018-04-22 09:00:00,6.6537,216.2659,3.9359,5.3648,6.4726,216.2347,3.8259,5.2208,6.6913,217.3519,4.0597,5.3191,6.4301,218.3441,3.9891,5.0431
