turbine,time,speed_k1,direction_k1,u_k1,v_k1,speed_k2,direction_k2,u_k2,v_k2,speed_k3,direction_k3,u_k3,v_k3,speed_k4,direction_k4,u_k4,v_k4
KWF3,2018-06-22 12:00:00,2.8436,337.9454,1.0677,-2.6355,2.8163,340.1329,0.9571,-2.6486,2.8719,335.3516,1.1977,-2.6102,2.7303,334.0938,1.1929,-2.4559
KWF3,2018-06-22 15:00:00,2.4140,346.7816,0.5520,-2.3500,2.2885,345.7113,0.5648,-2.2177,2.5717,346.9691,0.5799,-2.5055,2.3412,348.6176,0.4621,-2.2952
KWF3,2018-06-22 18:00:00,0.9686,337.4462,0.3715,-0.8945,0.6361,336.7977,0.2506,-0.5847,1.4383,340.3993,0.4825,-1.3550,0.6385,348.6571,0.1256,-0.6261
KWF3,2018-06-22 21:00:00,4.3104,291.6564,4.0061,-1.5907,5.3148,304.6017,4.3747,-3.0181,3.4232,272.2657,3.4205,-0.1353,5.4471,307.9845,4.2933,-3.3524
KWF3,2018-06-23 00:00:00,4.0940,316.8674,2.7990,-2.9877,4.2107,313.0002,3.0795,-2.8717,3.7019,317.2033,2.5151,-2.7163,4.2126,319.2580,2.7494,-3.1917
KWF3,2018-06-23 03:00:00,5.2743,298.6172,4.6300,-2.5262,5.0072,293.2891,4.5992,-1.9797,5.2333,301.1563,4.4784,-2.7076,5.1425,299.9297,4.4566,-2.5658
KWF3,2018-06-23 06:00:00,4.1515,288.1641,3.9446,-1.2942,3.9112,282.4610,3.8191,-0.8439,4.1754,290.7891,3.9035,-1.4820,3.9239,286.0860,3.7703,-1.0872
KWF3,2018-06-23 09:00:00,4.2212,303.6338,3.5145,-2.3380,4.0474,301.2041,3.4618,-2.0969,4.2764,304.9853,3.5036,-2.4519,4.3218,303.9931,3.5832,-2.4163
KWF3,2018-06-23 12:00:00,5.8993,315.1878,4.1578,-4.1851,5.8744,313.9300,4.2307,-4.0755,5.8549,316.3362,4.0424,-4.2354,6.0131,314.9456,4.2559,-4.2479
KWF3,2018-06-23 15:00:00,4.2614,310.6799,3.2317,-2.7777,4.2507,310.5392,3.2303,-2.7628,4.2336,310.8127,3.2042,-2.7670,4.1877,311.1330,3.1541,-2.7547
KWF3,2018-06-23 18:00:00,4.5466,314.2422,3.2572,-3.1721,4.6482,311.7032,3.4703,-3.0923,4.3684,316.0703,3.0307,-3.1461,4.5749,317.6719,3.0806,-3.3822
KWF3,2018-06-23 21:00:00,4.6186,308.8359,3.5977,-2.8963,4.5898,305.8594,3.7199,-2.6887,4.4482,311.8828,3.3118,-2.9697,4.6528,311.3750,3.4915,-3.0754
KWF3,2018-06-24 00:00:00,4.4982,333.3986,2.0142,-4.0220,4.2902,333.9298,1.8854,-3.8537,4.4288,331.3595,2.1228,-3.8869,4.3932,331.9220,2.0677,-3.8761
KWF3,2018-06-24 03:00:00,5.4794,333.6329,2.4335,-4.9093,4.9945,330.4298,2.4647,-4.3440,5.5223,335.7735,2.2661,-5.0360,5.5121,331.9688,2.5904,-4.8655
KWF3,2018-06-24 06:00:00,3.9392,342.5703,1.1799,-3.7583,3.5412,335.0781,1.4922,-3.2115,3.9412,346.1094,0.9461,-3.8259,3.9241,343.0625,1.1432,-3.7538
KWF3,2018-06-24 09:00:00,1.6567,18.8047,-0.5340,-1.5682,1.4599,21.1719,-0.5273,-1.3613,1.7685,17.0860,-0.5196,-1.6904,1.5902,17.0938,-0.4674,-1.5200
KWF3,2018-06-24 12:00:00,0.5243,39.3594,-0.3325,-0.4054,0.4023,63.4141,-0.3597,-0.1800,0.6952,31.7578,-0.3659,-0.5912,0.4516,29.5782,-0.2229,-0.3927
KWF3,2018-06-24 15:00:00,2.0519,337.6877,0.7790,-1.8983,1.5695,327.2033,0.8501,-1.3193,2.2238,345.5939,0.5533,-2.1539,2.1139,327.3986,1.1390,-1.7809
KWF3,2018-06-24 18:00:00,1.6002,352.5392,0.2078,-1.5866,0.6632,357.3985,0.0301,-0.6625,2.2291,356.3517,0.1418,-2.2246,1.1793,337.9688,0.4424,-1.0932
KWF3,2018-06-24 21:00:00,1.8989,147.1175,-1.0310,1.5947,1.5493,159.1722,-0.5509,1.4481,2.3706,134.6957,-1.6852,1.6674,0.7617,139.0863,-0.4989,0.5756
KWF3,2018-06-25 00:00:00,3.8898,176.0392,-0.2687,3.8805,2.8952,179.9689,-0.0016,2.8952,3.9699,172.7032,-0.5042,3.9377,3.4836,183.8595,0.2345,3.4757
KWF3,2018-06-25 03:00:00,3.0280,261.1485,2.9919,0.4659,3.1740,273.1250,3.1692,-0.1730,2.8156,242.0391,2.4869,1.3201,2.9943,291.4141,2.7876,-1.0932
KWF3,2018-06-25 06:00:00,4.4621,297.8599,3.9449,-2.0852,4.4592,288.8521,4.2199,-1.4409,4.1916,301.5630,3.5715,-2.1940,4.4850,297.4537,3.9799,-2.0677
KWF3,2018-06-25 09:00:00,2.5171,298.6799,2.2083,-1.2080,2.2812,299.7424,1.9807,-1.1317,2.6884,297.3283,2.3884,-1.2342,2.4707,299.1642,2.1575,-1.2040
KWF3,2018-06-25 12:00:00,1.8821,352.6095,0.2421,-1.8664,1.6936,4.6095,-0.1361,-1.6881,2.1257,343.6095,0.5998,-2.0393,1.6545,350.0782,0.2851,-1.6298
KWF3,2018-06-25 15:00:00,2.4317,10.1797,-0.4298,-2.3934,2.0113,25.3750,-0.8619,-1.8172,2.8291,1.2891,-0.0636,-2.8284,2.1734,18.6094,-0.6936,-2.0597
KWF3,2018-06-25 18:00:00,3.0703,33.1488,-1.6789,-2.5706,2.9761,44.1957,-2.0747,-2.1338,3.2315,25.9300,-1.4130,-2.9062,2.7207,37.6957,-1.6636,-2.1528
KWF3,2018-06-25 21:00:00,4.0720,72.4770,-3.8831,-1.2260,3.9212,79.7816,-3.8590,-0.6956,4.2581,66.1332,-3.8940,-1.7229,4.3303,77.0473,-4.2202,-0.9706
KWF3,2018-06-26 00:00:00,3.5445,72.8675,-3.3872,-1.0441,3.2398,79.0316,-3.1806,-0.6164,3.6983,65.3831,-3.3622,-1.5405,3.9571,82.1566,-3.9201,-0.5400
KWF3,2018-06-26 03:00:00,3.8887,42.1016,-2.6072,-2.8852,3.1318,48.8906,-2.3597,-2.0592,4.2515,38.2734,-2.6334,-3.3377,4.0703,47.5547,-3.0036,-2.7470
KWF3,2018-06-26 06:00:00,3.7400,42.3830,-2.5211,-2.7626,3.3284,47.4768,-2.4531,-2.2496,3.7889,39.2580,-2.3977,-2.9337,3.9163,46.8205,-2.8558,-2.6799
KWF3,2018-06-26 09:00:00,3.1160,81.7424,-3.0837,-0.4475,3.0735,81.7111,-3.0414,-0.4431,3.1243,82.0314,-3.0941,-0.4331,3.1770,81.0236,-3.1381,-0.4957
KWF3,2018-06-26 12:00:00,2.8321,58.8364,-2.4234,-1.4656,2.8394,57.3130,-2.3897,-1.5334,2.9039,60.1645,-2.5190,-1.4447,2.9019,58.5395,-2.4753,-1.5145
KWF3,2018-06-26 15:00:00,3.6175,67.0860,-3.3320,-1.4085,3.4842,64.7891,-3.1523,-1.4841,3.7493,68.0547,-3.4776,-1.4012,3.6116,64.6016,-3.2625,-1.5491
KWF3,2018-06-26 18:00:00,4.1759,64.5557,-3.7708,-1.7941,5.1588,53.5245,-4.1482,-3.0668,3.8272,80.8292,-3.7783,-0.6100,3.8785,66.8682,-3.5667,-1.5237
KWF3,2018-06-26 21:00:00,5.1899,51.8752,-4.0828,-3.2042,4.8066,56.4221,-4.0046,-2.6584,5.4668,49.2814,-4.1434,-3.5662,5.3350,55.8752,-4.4164,-2.9929
KWF3,2018-06-27 00:00:00,4.7964,63.9377,-4.3087,-2.1073,4.5166,68.5783,-4.2046,-1.6496,4.9390,60.1174,-4.2823,-2.4607,4.9770,69.4221,-4.6595,-1.7493
KWF3,2018-06-27 03:00:00,3.7107,60.3754,-3.2256,-1.8343,3.1819,67.1254,-2.9317,-1.2368,3.8567,54.9614,-3.1577,-2.2142,4.0144,68.2895,-3.7296,-1.4850
KWF3,2018-06-27 06:00:00,3.7037,40.1957,-2.3904,-2.8291,3.4064,45.2348,-2.4185,-2.3988,3.7741,37.2504,-2.2844,-3.0041,3.5368,43.1254,-2.4177,-2.5813
KWF3,2018-06-27 09:00:00,4.4806,71.7814,-4.2560,-1.4008,4.3366,73.2657,-4.1529,-1.2486,4.5695,71.2189,-4.3262,-1.4712,4.5553,72.5079,-4.3447,-1.3692
KWF3,2018-06-27 12:00:00,4.5551,71.8363,-4.3281,-1.4200,4.4525,69.0316,-4.1577,-1.5934,4.6239,73.4613,-4.4326,-1.3163,4.6684,73.2972,-4.4714,-1.3417
KWF3,2018-06-27 15:00:00,6.1486,46.9300,-4.4917,-4.1988,6.1384,48.0863,-4.5679,-4.1005,5.9133,48.6253,-4.4373,-3.9085,6.0109,49.3832,-4.5628,-3.9131
KWF3,2018-06-27 18:00:00,5.7589,52.5235,-4.5703,-3.5039,5.6696,55.5078,-4.6729,-3.2106,5.8615,50.7031,-4.5360,-3.7123,5.7472,54.3985,-4.6730,-3.3457
KWF3,2018-06-27 21:00:00,6.3811,49.7427,-4.8698,-4.1236,6.1389,54.5161,-4.9988,-3.5635,6.5276,47.2192,-4.7910,-4.4335,6.4978,53.2583,-5.2070,-3.8871
KWF3,2018-06-28 00:00:00,5.1464,52.7663,-4.0975,-3.1139,4.7602,58.3132,-4.0506,-2.5004,5.3032,50.2116,-4.0750,-3.3938,5.1879,55.3366,-4.2671,-2.9507
KWF3,2018-06-28 03:00:00,4.4101,54.3364,-3.5830,-2.5712,4.2001,57.2035,-3.5306,-2.2750,4.4296,53.5551,-3.5633,-2.6314,4.4032,57.2582,-3.7036,-2.3815
KWF3,2018-06-28 06:00:00,4.8267,37.4539,-2.9352,-3.8317,4.5645,38.9227,-2.8677,-3.5512,4.8687,37.3445,-2.9534,-3.8706,4.7701,39.3914,-3.0272,-3.6864
KWF3,2018-06-28 09:00:00,3.3918,37.7737,-2.0776,-2.6810,3.0437,39.7737,-1.9472,-2.3393,3.5881,38.0550,-2.2118,-2.8253,3.3386,39.8675,-2.1401,-2.5625
KWF3,2018-06-28 12:00:00,4.3860,44.1642,-3.0558,-3.1463,4.2000,44.9767,-2.9686,-2.9710,4.5306,44.9767,-3.2023,-3.2049,4.3738,46.0158,-3.1471,-3.0374
KWF3,2018-06-28 15:00:00,5.6892,59.4845,-4.9012,-2.8888,5.4778,59.5314,-4.7213,-2.7776,5.8918,60.7735,-5.1418,-2.8768,5.3840,55.7423,-4.4500,-3.0307
KWF3,2018-06-28 18:00:00,5.4638,63.9297,-4.9079,-2.4012,5.3188,65.7032,-4.8477,-2.1885,5.6274,62.7032,-5.0008,-2.5807,5.4546,64.4532,-4.9213,-2.3523
KWF3,2018-06-28 21:00:00,5.4810,47.0159,-4.0096,-3.7369,5.2925,50.2971,-4.0719,-3.3809,5.5953,44.9534,-3.9532,-3.9597,5.4971,49.9690,-4.2091,-3.5358
KWF3,2018-06-29 00:00:00,5.2492,39.9533,-3.3708,-4.0239,4.8088,43.8752,-3.3329,-3.4664,5.4386,38.4298,-3.3804,-4.2605,5.3927,42.5783,-3.6487,-3.9710
KWF3,2018-06-29 03:00:00,3.6169,28.8908,-1.7475,-3.1668,3.2278,31.0158,-1.6632,-2.7663,3.7190,29.2580,-1.8176,-3.2445,3.8015,31.0783,-1.9624,-3.2558
KWF3,2018-06-29 06:00:00,4.7722,43.8672,-3.3071,-3.4405,4.2708,44.3047,-2.9830,-3.0563,4.9553,44.6485,-3.4824,-3.5254,4.7166,45.8516,-3.3843,-3.2852
KWF3,2018-06-29 09:00:00,4.4898,40.0627,-2.8897,-3.4362,4.2232,41.1643,-2.7798,-3.1793,4.5762,40.5314,-2.9739,-3.4781,4.5098,43.2502,-3.0900,-3.2848
KWF3,2018-06-29 12:00:00,5.0138,46.3596,-3.6284,-3.4602,4.9332,46.6955,-3.5900,-3.3836,5.0304,46.8518,-3.6701,-3.4402,5.0241,47.6330,-3.7120,-3.3856
KWF3,2018-06-29 15:00:00,5.8462,63.3751,-5.2263,-2.6200,5.5328,62.7813,-4.9201,-2.5306,6.1231,62.8048,-5.4462,-2.7984,5.7764,62.8282,-5.1389,-2.6379
KWF3,2018-06-29 18:00:00,7.2987,58.1172,-6.1975,-3.8551,7.1478,61.4766,-6.2802,-3.4132,7.4579,55.7422,-6.1640,-4.1982,7.3636,60.7109,-6.4223,-3.6024
KWF3,2018-06-29 21:00:00,5.9162,53.2188,-4.7384,-3.5424,5.6149,56.1095,-4.6610,-3.1309,6.1647,51.5938,-4.8308,-3.8297,5.9855,55.0782,-4.9077,-3.4265
KWF3,2018-06-30 00:00:00,5.3345,37.7031,-3.2624,-4.2206,4.9214,38.4531,-3.0605,-3.8540,5.4663,38.3828,-3.3941,-4.2849,5.4072,40.3203,-3.4988,-4.1227
KWF3,2018-06-30 03:00:00,5.4926,38.5083,-3.4199,-4.2981,5.2426,40.0161,-3.3710,-4.0151,5.3930,38.8052,-3.3797,-4.2027,5.4267,40.7505,-3.5424,-4.1110
KWF3,2018-06-30 06:00:00,5.9373,52.9297,-4.7374,-3.5790,5.7449,55.1094,-4.7123,-3.2862,6.0501,51.8204,-4.7558,-3.7397,5.9051,52.2657,-4.6701,-3.6139
KWF3,2018-06-30 09:00:00,6.1652,56.8829,-5.1637,-3.3684,5.9362,56.8829,-4.9719,-3.2433,6.3234,57.3126,-5.3220,-3.4150,6.2951,57.7735,-5.3253,-3.3570
KWF3,2018-06-30 12:00:00,6.4494,74.7969,-6.2237,-1.6913,6.3835,69.3750,-5.9744,-2.2486,6.5168,77.5078,-6.3625,-1.4096,6.5080,75.2500,-6.2936,-1.6570
KWF3,2018-06-30 15:00:00,6.3516,59.8050,-5.4898,-3.1945,7.2989,50.3206,-5.6175,-4.6603,5.8770,75.3128,-5.6850,-1.4901,6.3756,61.5238,-5.6042,-3.0398
KWF3,2018-06-30 18:00:00,7.3731,48.8829,-5.5546,-4.8485,8.1724,45.2970,-5.8086,-5.7487,6.3370,66.6329,-5.8172,-2.5134,8.0284,43.0470,-5.4801,-5.8671
KWF3,2018-06-30 21:00:00,6.3535,63.1875,-5.6704,-2.8659,6.3344,60.6328,-5.5204,-3.1064,6.5234,68.3516,-6.0633,-2.4066,6.5283,64.4766,-5.8912,-2.8129
KWF3,2018-07-01 00:00:00,5.3512,40.8205,-3.4980,-4.0496,5.0431,45.5392,-3.5994,-3.5323,5.5372,37.9455,-3.4049,-4.3666,5.4327,45.3205,-3.8629,-3.8200
KWF3,2018-07-01 03:00:00,6.1362,41.5862,-4.0729,-4.5896,5.6391,45.4534,-4.0189,-3.9558,6.3696,39.2737,-4.0321,-4.9309,6.2612,44.5237,-4.3904,-4.4640
KWF3,2018-07-01 06:00:00,4.5436,41.7815,-3.0273,-3.3881,4.0655,44.1799,-2.8333,-2.9156,4.8111,40.9299,-3.1519,-3.6349,4.7179,43.7893,-3.2648,-3.4058
KWF3,2018-07-01 09:00:00,5.0467,62.6571,-4.4829,-2.3180,4.8944,63.5321,-4.3814,-2.1814,5.1166,62.4305,-4.5356,-2.3681,5.1014,62.8211,-4.5382,-2.3302
KWF3,2018-07-01 12:00:00,5.6688,70.1486,-5.3319,-1.9250,5.5360,71.6330,-5.2540,-1.7444,5.7064,68.3283,-5.3030,-2.1073,5.6717,69.9455,-5.3278,-1.9449
KWF3,2018-07-01 15:00:00,4.8584,66.3595,-4.4507,-1.9482,4.4375,73.1877,-4.2478,-1.2835,5.2529,59.4377,-4.5232,-2.6710,4.8081,63.7345,-4.3117,-2.1277
KWF3,2018-07-01 18:00:00,5.9618,63.6409,-5.3419,-2.6470,5.5805,69.1721,-5.2158,-1.9842,6.2474,57.8909,-5.2918,-3.3207,5.9320,63.9534,-5.3295,-2.6048
KWF3,2018-07-01 21:00:00,4.9034,38.4924,-3.0519,-3.8378,4.6773,42.2424,-3.1444,-3.4627,5.0528,36.5627,-3.0100,-4.0584,5.0220,42.2033,-3.3736,-3.7202
KWF3,2018-07-02 00:00:00,5.5261,39.6878,-3.5290,-4.2525,5.0730,40.9144,-3.3224,-3.8336,5.8869,39.8284,-3.7705,-4.5210,5.6150,40.0159,-3.6104,-4.3003
KWF3,2018-07-02 03:00:00,5.4304,28.0939,-2.5573,-4.7906,4.8576,28.4142,-2.3115,-4.2724,5.7795,28.9767,-2.7999,-5.0560,5.5432,29.0939,-2.6953,-4.8438
KWF3,2018-07-02 06:00:00,4.5135,31.0079,-2.3251,-3.8685,3.9900,31.2501,-2.0699,-3.4111,4.8147,32.1798,-2.5642,-4.0751,4.5770,32.4142,-2.4534,-3.8638
KWF3,2018-07-02 09:00:00,5.1737,35.6569,-3.0159,-4.2037,4.9124,36.2819,-2.9070,-3.9600,5.3363,36.1881,-3.1507,-4.3068,5.1527,37.5162,-3.1379,-4.0870
KWF3,2018-07-02 12:00:00,7.0490,49.3439,-5.3476,-4.5926,7.3537,47.4064,-5.4136,-4.9769,6.8684,52.5080,-5.4496,-4.1804,7.1394,48.4611,-5.3439,-4.7343
KWF3,2018-07-02 15:00:00,8.2208,41.6020,-5.4582,-6.1473,8.1241,44.2036,-5.6642,-5.8239,7.8184,43.3051,-5.3625,-5.6896,8.2008,43.3208,-5.6264,-5.9663
KWF3,2018-07-02 18:00:00,8.8157,48.8371,-6.6368,-5.8025,8.5540,51.6964,-6.7126,-5.3020,9.0286,47.3371,-6.6392,-6.1185,8.8787,49.8292,-6.7844,-5.7274
KWF3,2018-07-02 21:00:00,6.4111,53.1329,-5.1291,-3.8464,6.3052,53.5704,-5.0730,-3.7442,6.6079,55.0626,-5.4170,-3.7842,6.6977,55.6173,-5.5275,-3.7823
KWF3,2018-07-03 00:00:00,7.5754,53.2347,-6.0686,-4.5342,7.2873,55.6331,-6.0152,-4.1136,7.7707,51.7425,-6.1018,-4.8116,7.7409,54.9925,-6.3404,-4.4408
KWF3,2018-07-03 03:00:00,6.8418,59.5236,-5.8965,-3.4700,6.5952,61.6251,-5.8028,-3.1343,6.9399,57.6017,-5.8597,-3.7184,7.0810,62.0626,-6.2558,-3.3175
KWF3,2018-07-03 06:00:00,5.9600,51.9454,-4.6931,-3.6738,5.5391,54.7423,-4.5231,-3.1975,6.2765,50.0782,-4.8135,-4.0279,6.0382,54.7657,-4.9320,-3.4835
KWF3,2018-07-03 09:00:00,7.2909,65.4064,-6.6295,-3.0343,7.2098,63.2657,-6.4391,-3.2434,7.4261,67.1017,-6.8409,-2.8895,7.3973,65.6720,-6.7404,-3.0474
KWF3,2018-07-03 12:00:00,7.4572,58.4688,-6.3562,-3.8998,7.1804,62.4298,-6.3650,-3.3233,7.7375,54.4063,-6.2919,-4.5035,7.4880,60.2813,-6.5031,-3.7121
KWF3,2018-07-03 15:00:00,6.7563,58.9456,-5.7879,-3.4852,6.4770,62.2346,-5.7312,-3.0173,7.1298,55.0628,-5.8449,-4.0831,6.7206,60.2112,-5.8326,-3.3388
KWF3,2018-07-03 18:00:00,6.3033,53.7892,-5.0858,-3.7237,5.9859,57.3205,-5.0384,-3.2320,6.6524,50.8283,-5.1573,-4.2020,6.2881,55.8517,-5.2040,-3.5298
KWF3,2018-07-03 21:00:00,6.0411,53.6252,-4.8641,-3.5828,5.7101,58.4142,-4.8642,-2.9908,6.3390,50.4689,-4.8891,-4.0348,6.1505,56.7892,-5.1459,-3.3688
KWF3,2018-07-04 00:00:00,5.4171,58.4068,-4.6142,-2.8379,5.2027,63.4146,-4.6526,-2.3284,5.5270,55.0474,-4.5300,-3.1664,5.5519,61.4693,-4.8777,-2.6517
KWF3,2018-07-04 03:00:00,3.9939,74.7742,-3.8537,-1.0489,4.0603,78.5477,-3.9795,-0.8062,3.8855,70.3758,-3.6598,-1.3049,4.1336,78.7195,-4.0537,-0.8086
KWF3,2018-07-04 06:00:00,4.2674,70.5548,-4.0240,-1.4206,3.9984,73.9454,-3.8424,-1.1058,4.4456,67.8986,-4.1190,-1.6727,4.3963,72.3908,-4.1903,-1.3300
KWF3,2018-07-04 09:00:00,2.9897,73.5473,-2.8673,-0.8468,2.9580,73.2348,-2.8323,-0.8532,3.0015,73.1879,-2.8732,-0.8681,2.9761,74.0395,-2.8614,-0.8183
KWF3,2018-07-04 12:00:00,1.8319,91.0000,-1.8316,0.0320,1.8114,87.8516,-1.8101,-0.0679,1.8558,93.7657,-1.8518,0.1219,1.8475,92.1485,-1.8462,0.0693
KWF3,2018-07-04 15:00:00,0.3797,212.5157,0.2041,0.3202,0.8504,21.8361,-0.3163,-0.7894,1.5994,210.5314,0.8125,1.3777,1.0555,224.8282,0.7441,0.7486
KWF3,2018-07-04 18:00:00,1.7924,251.0860,1.6956,0.5810,0.7919,324.5703,0.4590,-0.6452,3.3251,233.7422,2.6812,1.9665,2.6747,234.3438,2.1733,1.5591
KWF3,2018-07-04 21:00:00,1.3476,69.0783,-1.2588,-0.4812,1.7089,102.1721,-1.6705,0.3603,1.4653,7.0861,-0.1808,-1.4541,0.7011,277.3674,0.6953,-0.0899
KWF3,2018-07-05 00:00:00,2.8357,118.0551,-2.5025,1.3337,2.4363,127.6801,-1.9281,1.4892,2.9909,100.4457,-2.9414,0.5423,1.7229,112.4770,-1.5920,0.6587
KWF3,2018-07-05 03:00:00,2.9017,180.5704,0.0289,2.9016,2.7811,184.9845,0.2416,2.7706,2.6732,175.8829,-0.1919,2.6663,2.0072,193.9454,0.4837,1.9480
KWF3,2018-07-05 06:00:00,5.4936,292.6650,5.0693,-2.1169,5.2924,285.5088,5.0997,-1.4151,5.4824,298.7041,4.8086,-2.6331,5.5087,292.2275,5.0994,-2.0839
KWF3,2018-07-05 09:00:00,4.0117,322.4297,2.4461,-3.1797,3.6782,321.5391,2.2878,-2.8802,4.1485,324.6797,2.3984,-3.3849,3.8003,320.9922,2.3920,-2.9531
KWF3,2018-07-05 12:00:00,1.8870,326.1720,1.0505,-1.5675,2.0930,339.4220,0.7357,-1.9595,1.6707,309.9532,1.2807,-1.0728,2.1077,316.3673,1.4544,-1.5255
KWF3,2018-07-05 15:00:00,3.3088,356.3672,0.2097,-3.3021,3.3918,4.8985,-0.2896,-3.3794,3.0041,342.0782,0.9244,-2.8583,3.1540,342.0391,0.9726,-3.0003
KWF3,2018-07-05 18:00:00,3.5204,41.4219,-2.3291,-2.6398,3.1796,46.8984,-2.3216,-2.1726,3.6435,38.2891,-2.2576,-2.8597,3.2006,21.1406,-1.1543,-2.9852
KWF3,2018-07-05 21:00:00,3.6249,55.9063,-3.0019,-2.0319,3.9111,54.1563,-3.1704,-2.2902,3.5390,64.4532,-3.1930,-1.5262,4.4985,10.8907,-0.8499,-4.4174
KWF3,2018-07-06 00:00:00,3.8841,25.3517,-1.6631,-3.5101,3.7274,28.9298,-1.8031,-3.2623,3.9300,23.3595,-1.5583,-3.6079,3.5868,29.0002,-1.7389,-3.1370
KWF3,2018-07-06 03:00:00,2.0164,319.8987,1.2989,-1.5424,1.5916,313.9612,1.1457,-1.1049,2.2659,322.5002,1.3794,-1.7977,2.0033,313.9768,1.4416,-1.3910
KWF3,2018-07-06 06:00:00,3.3983,333.2423,1.5300,-3.0344,3.0657,333.8752,1.3499,-2.7525,3.4700,332.9611,1.5775,-3.0908,3.7723,327.5314,2.0251,-3.1826
KWF3,2018-07-06 09:00:00,2.5123,342.0080,0.7760,-2.3894,2.3199,340.8595,0.7607,-2.1916,2.5557,341.8361,0.7967,-2.4284,2.3648,338.3595,0.8721,-2.1981
KWF3,2018-07-06 12:00:00,3.0864,337.0391,1.2040,-2.8419,2.8940,339.2501,1.0253,-2.7063,3.2490,334.8907,1.3787,-2.9420,2.9697,335.0469,1.2529,-2.6925
KWF3,2018-07-06 15:00:00,1.1880,327.5080,0.6382,-1.0020,0.7998,340.0783,0.2725,-0.7520,1.5376,324.9455,0.8831,-1.2587,1.0703,312.9612,0.7833,-0.7294
KWF3,2018-07-06 18:00:00,1.9842,317.1094,1.3504,-1.4537,2.0535,321.6797,1.2733,-1.6111,1.5267,314.2422,1.0937,-1.0651,2.9788,305.1797,2.4347,-1.7162
KWF3,2018-07-06 21:00:00,6.2910,304.0626,5.2116,-3.5236,5.8139,305.1563,4.7534,-3.3477,5.9555,305.1797,4.8678,-3.4312,6.4448,310.0313,4.9347,-4.1453
KWF3,2018-07-07 00:00:00,1.9370,60.6798,-1.6888,-0.9485,1.7295,68.4689,-1.6088,-0.6347,2.0600,48.2267,-1.5363,-1.3724,1.4111,3.4454,-0.0848,-1.4086
KWF3,2018-07-07 03:00:00,4.7204,305.6800,3.8343,-2.7532,4.6247,298.6409,4.0588,-2.2167,4.6667,311.3519,3.5031,-3.0832,5.0495,305.8675,4.0920,-2.9585
KWF3,2018-07-07 06:00:00,5.0179,314.4455,3.5823,-3.5137,4.7727,312.3752,3.5259,-3.2167,5.0008,315.3361,3.5153,-3.5568,5.0183,316.0392,3.4836,-3.6123
KWF3,2018-07-07 09:00:00,3.4716,310.7116,2.6315,-2.2644,3.2973,310.1022,2.5221,-2.1240,3.5683,310.2897,2.7218,-2.3074,3.4125,308.7429,2.6616,-2.1356
KWF3,2018-07-07 12:00:00,2.8554,310.3205,2.1771,-1.8476,2.6791,315.7033,1.8710,-1.9176,3.0146,305.6486,2.4497,-1.7569,2.8198,311.0549,2.1263,-1.8520
KWF3,2018-07-07 15:00:00,2.9184,9.8750,-0.5005,-2.8752,3.1899,15.1250,-0.8323,-3.0794,2.4848,359.7032,0.0129,-2.4848,2.5039,8.2344,-0.3586,-2.4780
KWF3,2018-07-07 18:00:00,3.1227,0.3438,-0.0187,-3.1227,3.2067,3.5235,-0.1971,-3.2006,3.1798,1.6798,-0.0932,-3.1785,3.2375,18.6641,-1.0361,-3.0672
KWF3,2018-07-07 21:00:00,4.7971,67.8204,-4.4421,-1.8109,4.6076,73.0548,-4.4076,-1.3429,5.0143,63.2970,-4.4795,-2.2533,5.0344,71.7501,-4.7811,-1.5766
KWF3,2018-07-08 00:00:00,2.3607,31.5472,-1.2351,-2.0118,1.9788,30.8284,-1.0141,-1.6992,2.7313,31.2034,-1.4150,-2.3362,2.4754,31.4222,-1.2905,-2.1124
KWF3,2018-07-08 03:00:00,3.8844,2.3438,-0.1589,-3.8811,3.3077,359.3048,0.0401,-3.3075,4.1964,5.7735,-0.4221,-4.1751,4.1490,0.8360,-0.0605,-4.1486
KWF3,2018-07-08 06:00:00,3.8474,321.9924,2.3691,-3.0315,3.7849,312.8362,2.7755,-2.5734,3.3205,330.8909,1.6154,-2.9011,4.5618,321.3049,2.8519,-3.5604
KWF3,2018-07-08 09:00:00,4.1226,335.3754,1.7178,-3.7477,3.9253,334.4457,1.6933,-3.5413,4.1324,335.6879,1.7013,-3.7659,4.1558,334.2816,1.8034,-3.7441
KWF3,2018-07-08 12:00:00,3.0867,344.0314,0.8492,-2.9676,2.9417,347.1564,0.6539,-2.8681,3.0618,339.8205,1.0562,-2.8739,3.1116,344.6877,0.8217,-3.0012
KWF3,2018-07-08 15:00:00,4.0597,8.0707,-0.5700,-4.0195,4.0436,10.7816,-0.7564,-3.9722,3.9474,5.6957,-0.3918,-3.9279,3.7843,12.5316,-0.8211,-3.6942
KWF3,2018-07-08 18:00:00,6.8852,66.4224,-6.3104,-2.7540,6.7827,72.0630,-6.4530,-2.0889,6.8388,61.2037,-5.9931,-3.2943,5.9262,62.6802,-5.2652,-2.7199
KWF3,2018-07-08 21:00:00,3.5512,85.9297,-3.5423,-0.2521,3.4223,92.2422,-3.4197,0.1339,3.6665,80.3906,-3.6150,-0.6120,3.7109,89.3594,-3.7107,-0.0415
KWF3,2018-07-09 00:00:00,3.0585,104.2031,-2.9650,0.7504,2.9984,113.1563,-2.7569,1.1791,3.0614,92.8750,-3.0576,0.1536,3.4120,102.2188,-3.3347,0.7221
