turbine,time,speed_k1,direction_k1,u_k1,v_k1,speed_k2,direction_k2,u_k2,v_k2,speed_k3,direction_k3,u_k3,v_k3,speed_k4,direction_k4,u_k4,v_k4
KWF2,2018-04-17 00:00:00,9.5326,175.2425,-0.7906,9.4998,9.6220,175.5237,-0.7510,9.5927,9.5175,174.7034,-0.8786,9.4769,8.9799,174.6175,-0.8424,8.9403
KWF2,2018-04-17 03:00:00,10.1513,180.5001,0.0886,10.1509,10.5468,180.9532,0.1755,10.5453,9.9706,179.7892,-0.0367,9.9705,9.4643,180.1329,0.0220,9.4642
KWF2,2018-04-17 06:00:00,10.9360,192.0003,2.2738,10.6970,11.1357,192.0706,2.3287,10.8895,10.9487,191.1253,2.1126,10.7429,10.2949,191.9221,2.1267,10.0728
KWF2,2018-04-17 09:00:00,11.5040,185.1486,1.0324,11.4576,11.7130,184.4924,0.9174,11.6770,11.4361,183.7033,0.7387,11.4123,10.9830,185.7971,1.1093,10.9269
KWF2,2018-04-17 12:00:00,13.0640,192.6334,2.8573,12.7477,13.1543,192.2271,2.7859,12.8559,12.9805,191.9771,2.6937,12.6979,12.5845,193.5240,2.9429,12.2355
KWF2,2018-04-17 15:00:00,12.1594,199.1407,3.9869,11.4872,12.0212,198.5939,3.8331,11.3938,11.9382,197.9767,3.6845,11.3554,11.9871,199.9064,4.0814,11.2708
KWF2,2018-04-17 18:00:00,10.5081,194.2112,2.5797,10.1865,10.5203,194.3753,2.6119,10.1909,10.2479,193.8518,2.4535,9.9498,10.1658,194.5628,2.5561,9.8392
KWF2,2018-04-17 21:00:00,9.7436,196.1955,2.7176,9.3569,9.4233,195.5627,2.5282,9.0778,9.4374,195.5471,2.5295,9.0921,9.6996,196.5940,2.7701,9.2957
KWF2,2018-04-18 00:00:00,9.3817,201.5470,3.4456,8.7261,9.3983,201.1095,3.3848,8.7676,9.1561,200.4220,3.1949,8.5807,9.0111,201.9767,3.3722,8.3563
KWF2,2018-04-18 03:00:00,9.3344,188.0786,1.3118,9.2418,9.6787,188.5474,1.4385,9.5712,9.3901,186.0396,0.9880,9.3380,8.5761,188.0474,1.2006,8.4917
KWF2,2018-04-18 06:00:00,7.9568,196.7737,2.2963,7.6182,8.1555,197.8752,2.5033,7.7618,7.8313,196.7581,2.2580,7.4987,7.4734,195.5159,1.9992,7.2010
KWF2,2018-04-18 09:00:00,7.0811,207.7814,3.3005,6.2649,6.9571,207.7032,3.2343,6.1596,6.8956,207.4454,3.1782,6.1195,7.0167,208.5939,3.3582,6.1609
KWF2,2018-04-18 12:00:00,6.3655,194.6172,1.6064,6.1594,6.3494,193.9375,1.5293,6.1624,6.3303,193.4297,1.4702,6.1572,6.0832,195.6719,1.6433,5.8571
KWF2,2018-04-18 15:00:00,6.1347,156.1027,-2.4852,5.6088,5.8290,156.3058,-2.3424,5.3377,6.0331,155.9698,-2.4568,5.5102,6.2597,156.2511,-2.5210,5.7296
KWF2,2018-04-18 18:00:00,8.8511,158.8672,-3.1911,8.2558,8.8521,159.1485,-3.1509,8.2723,9.0899,156.2110,-3.6666,8.3176,8.4356,158.0001,-3.1600,7.8213
KWF2,2018-04-18 21:00:00,8.6108,133.8438,-6.2104,5.9647,8.7075,136.7813,-5.9628,6.3456,8.7583,132.6172,-6.4452,5.9302,8.0923,129.7657,-6.2203,5.1762
KWF2,2018-04-19 00:00:00,7.8027,142.7345,-4.7246,6.2097,8.2148,145.2736,-4.6796,6.7516,8.2422,141.2345,-5.1607,6.4265,6.9697,138.1329,-4.6516,5.1903
KWF2,2018-04-19 03:00:00,5.7216,158.5704,-2.0904,5.3261,6.3369,159.1642,-2.2540,5.9225,6.4750,159.3282,-2.2858,6.0582,4.3310,153.8751,-1.9071,3.8885
KWF2,2018-04-19 06:00:00,6.4328,163.5469,-1.8220,6.1694,6.8835,162.7969,-2.0359,6.5755,7.2717,166.4297,-1.7062,7.0687,5.3469,156.9141,-2.0966,4.9187
KWF2,2018-04-19 09:00:00,3.2050,184.2581,0.2380,3.1961,3.5014,185.0862,0.3104,3.4876,3.1195,181.6019,0.0872,3.1183,2.7172,183.3519,0.1589,2.7125
KWF2,2018-04-19 12:00:00,2.0913,202.2738,0.7927,1.9352,2.1328,199.7113,0.7193,2.0078,2.1411,200.0942,0.7356,2.0108,2.0210,207.6645,0.9383,1.7899
KWF2,2018-04-19 15:00:00,4.1055,205.6407,1.7766,3.7012,4.0323,200.7735,1.4302,3.7702,4.1553,195.1641,1.0870,4.0107,4.0294,212.0782,2.1399,3.4142
KWF2,2018-04-19 18:00:00,2.9978,238.6641,2.5605,1.5590,3.2722,229.0469,2.4714,2.1448,3.1687,238.3047,2.6961,1.6649,2.7439,248.4219,2.5516,1.0091
KWF2,2018-04-19 21:00:00,3.7270,266.9141,3.7216,0.2006,3.8676,261.0235,3.8203,0.6035,3.9624,262.7969,3.9311,0.4968,3.5664,273.8282,3.5584,-0.2381
KWF2,2018-04-20 00:00:00,4.2599,303.5630,3.5497,-2.3551,3.7756,304.3755,3.1162,-2.1317,4.4801,299.4771,3.9002,-2.2046,4.9572,298.3365,4.3632,-2.3529
KWF2,2018-04-20 03:00:00,6.2643,296.9145,5.5857,-2.8356,5.8976,290.6566,5.5184,-2.0805,6.0274,295.2035,5.4536,-2.5667,6.5118,298.5160,5.7218,-3.1088
KWF2,2018-04-20 06:00:00,6.1787,293.4141,5.6700,-2.4553,5.9131,287.1016,5.6517,-1.7388,6.0772,291.8984,5.6387,-2.2666,5.9585,295.1094,5.3954,-2.5285
KWF2,2018-04-20 09:00:00,4.3922,294.0391,4.0112,-1.7892,4.2110,289.2891,3.9746,-1.3910,4.4307,293.9688,4.0487,-1.7999,4.4537,296.6719,3.9798,-1.9992
KWF2,2018-04-20 12:00:00,3.1476,298.1254,2.7759,-1.4838,3.1021,296.5160,2.7758,-1.3849,3.2223,299.9145,2.7930,-1.6070,3.1393,300.0004,2.7187,-1.5696
KWF2,2018-04-20 15:00:00,4.0583,302.0549,3.4396,-2.1539,4.1780,299.0627,3.6519,-2.0295,4.1741,306.5549,3.3530,-2.4860,3.8806,305.9611,3.1410,-2.2788
KWF2,2018-04-20 18:00:00,2.7981,316.3828,1.9302,-2.0257,2.7239,309.1719,2.1117,-1.7205,2.7727,319.3907,1.8047,-2.1049,2.8967,324.4688,1.6834,-2.3574
KWF2,2018-04-20 21:00:00,5.3255,349.1876,0.9990,-5.2310,5.2186,346.8985,1.1829,-5.0827,5.4100,355.0704,0.4649,-5.3900,5.3802,350.7735,0.8626,-5.3106
KWF2,2018-04-21 00:00:00,6.1616,31.8516,-3.2516,-5.2337,5.7914,32.1172,-3.0790,-4.9051,6.2265,32.3594,-3.3326,-5.2596,6.2216,32.1953,-3.3149,-5.2650
KWF2,2018-04-21 03:00:00,3.4388,57.2737,-2.8929,-1.8591,3.1961,56.8362,-2.6755,-1.7484,3.8006,59.2346,-3.2657,-1.9441,3.6170,59.8987,-3.1292,-1.8140
KWF2,2018-04-21 06:00:00,5.2405,84.2504,-5.2141,-0.5250,4.9031,84.7426,-4.8825,-0.4493,5.6755,88.1254,-5.6725,-0.1857,5.4031,83.2036,-5.3651,-0.6394
KWF2,2018-04-21 09:00:00,4.3836,108.2188,-4.1638,1.3705,4.3094,108.4766,-4.0872,1.3657,4.5857,109.3281,-4.3273,1.5178,4.3543,106.1406,-4.1826,1.2105
KWF2,2018-04-21 12:00:00,4.9545,130.8283,-3.7490,3.2393,5.0468,129.8752,-3.8732,3.2356,4.8999,131.6799,-3.6596,3.2583,4.6962,131.1018,-3.5388,3.0873
KWF2,2018-04-21 15:00:00,3.1191,153.6408,-1.3849,2.7948,2.9887,150.6017,-1.4671,2.6039,3.4458,152.5080,-1.5907,3.0567,3.0517,156.1799,-1.2325,2.7918
KWF2,2018-04-21 18:00:00,6.1548,130.2188,-4.6997,3.9742,6.1797,129.9610,-4.7366,3.9690,6.4473,129.2501,-4.9927,4.0792,6.1680,130.2267,-4.7092,3.9833
KWF2,2018-04-21 21:00:00,7.2324,183.5941,0.4534,7.2181,7.8320,183.6644,0.5006,7.8160,7.3256,182.4534,0.3136,7.3189,6.3349,182.2816,0.2522,6.3299
KWF2,2018-04-22 00:00:00,5.8352,155.6799,-2.4031,5.3174,6.1419,156.1331,-2.4851,5.6167,6.1243,156.2893,-2.4627,5.6073,5.0964,153.4846,-2.2752,4.5604
KWF2,2018-04-22 03:00:00,6.1693,163.6332,-1.7384,5.9193,6.5936,162.2894,-2.0058,6.2811,6.5697,160.3832,-2.2056,6.1884,5.5062,163.9769,-1.5199,5.2923
KWF2,2018-04-22 06:00:00,7.4428,174.8517,-0.6679,7.4128,7.9716,175.1095,-0.6796,7.9426,7.5507,175.2970,-0.6191,7.5253,6.7602,173.6173,-0.7515,6.7183
KWF2,2018-04-22 09:00:00,6.3352,215.6954,3.6964,5.1450,6.1545,215.7032,3.5917,4.9978,6.1213,217.7423,3.7469,4.8406,6.3772,216.8439,3.8240,5.1035
KWF2,2018-04-22 12:00:00,6.7683,242.5783,6.0078,3.1171,6.7952,240.6408,5.9224,3.3316,6.7815,241.9845,5.9869,3.1853,6.5413,244.3048,5.8944,2.8362
KWF2,2018-04-22 15:00:00,8.8679,243.1570,7.9123,4.0043,8.8005,242.1726,7.7828,4.1081,9.0651,242.5164,8.0421,4.1835,8.7975,244.8523,7.9637,3.7385
KWF2,2018-04-22 18:00:00,9.4483,247.7344,8.7438,3.5800,9.3550,247.0234,8.6128,3.6518,9.4649,248.2344,8.7901,3.5097,9.3682,249.1094,8.7524,3.3406
KWF2,2018-04-22 21:00:00,8.9312,247.6564,8.2606,3.3953,8.8369,248.6407,8.2300,3.2185,8.9859,246.8361,8.2614,3.5347,8.7613,247.6642,8.1039,3.3296
KWF2,2018-04-23 00:00:00,9.8332,253.9220,9.4486,2.7233,9.9143,251.9611,9.4269,3.0701,9.7790,252.9533,9.3494,2.8667,9.5778,255.7111,9.2815,2.3639
KWF2,2018-04-23 03:00:00,8.4231,245.4771,7.6633,3.4961,8.7224,242.2037,7.7159,4.0675,8.4670,245.1568,7.6835,3.5573,7.9202,247.6724,7.3264,3.0089
KWF2,2018-04-23 06:00:00,8.3057,243.5782,7.4381,3.6958,8.6079,241.3438,7.5536,4.1280,8.2818,243.1172,7.3868,3.7447,7.8291,244.7813,7.0829,3.3358
KWF2,2018-04-23 09:00:00,7.2143,254.1094,6.9387,1.9753,7.2983,254.5625,7.0350,1.9427,7.2803,254.3672,7.0110,1.9618,7.0058,253.7266,6.7252,1.9632
KWF2,2018-04-23 12:00:00,8.1479,240.9063,7.1198,3.9618,8.1508,240.4922,7.0935,4.0146,8.1508,240.7969,7.1148,3.9768,7.9667,242.5000,7.0666,3.6786
KWF2,2018-04-23 15:00:00,8.5922,235.8438,7.1101,4.8241,8.7113,235.7422,7.2000,4.9038,8.8700,235.7891,7.3353,4.9871,8.3710,235.3985,6.8904,4.7536
KWF2,2018-04-23 18:00:00,10.7366,235.2429,8.8210,6.1209,10.9842,234.1492,8.9032,6.4332,10.7015,234.7351,8.7377,6.1786,10.3094,236.0711,8.5540,5.7543
KWF2,2018-04-23 21:00:00,9.6513,233.9611,7.8042,5.6782,9.8706,233.1329,7.8968,5.9220,9.8467,235.7032,8.1346,5.5484,9.2485,234.5392,7.5330,5.3655
KWF2,2018-04-24 00:00:00,9.8929,246.7110,9.0868,3.9113,10.0579,245.6017,9.1597,4.1547,9.9060,246.7735,9.1032,3.9066,9.5642,247.3282,8.8252,3.6866
KWF2,2018-04-24 03:00:00,8.6701,250.8673,8.1912,2.8417,8.7922,250.0548,8.2648,2.9992,8.5861,251.0861,8.1225,2.7832,8.6222,251.2032,8.1624,2.7782
KWF2,2018-04-24 06:00:00,9.4003,252.2111,8.9509,2.8719,9.4067,252.6330,8.9778,2.8078,9.3266,251.6877,8.8543,2.9304,9.1010,251.4689,8.6291,2.8925
KWF2,2018-04-24 09:00:00,6.6439,238.2501,5.6496,3.4961,6.8031,237.6173,5.7451,3.6435,6.7352,237.5704,5.6848,3.6118,6.2899,237.8829,5.3273,3.3440
KWF2,2018-04-24 12:00:00,5.7667,214.7266,3.2851,4.7395,5.6510,214.8125,3.2261,4.6396,5.8507,214.8516,3.3434,4.8013,5.7496,214.4141,3.2495,4.7433
KWF2,2018-04-24 15:00:00,6.5393,184.5704,0.5211,6.5185,6.1047,183.9923,0.4250,6.0899,6.6985,184.7892,0.5593,6.6751,6.6487,185.5939,0.6481,6.6170
KWF2,2018-04-24 18:00:00,10.6698,213.3519,5.8660,8.9126,11.2064,217.8987,6.8837,8.8430,11.1713,218.2894,6.9221,8.7682,10.4276,210.4378,5.2827,8.9905
KWF2,2018-04-24 21:00:00,10.1991,245.1410,9.2541,4.2875,10.2533,243.6254,9.1860,4.5549,10.1234,244.4848,9.1360,4.3607,9.9774,246.1645,9.1264,4.0320
KWF2,2018-04-25 00:00:00,8.4667,282.7422,8.2582,-1.8675,8.5068,280.3282,8.3689,-1.5251,8.3173,284.0235,8.0694,-2.0154,8.2392,284.6094,7.9728,-2.0782
KWF2,2018-04-25 03:00:00,7.5192,254.4297,7.2433,2.0183,7.5422,252.9688,7.2114,2.2090,7.4723,252.5000,7.1265,2.2470,7.4328,255.7656,7.2046,1.8276
KWF2,2018-04-25 06:00:00,7.7189,249.9142,7.2494,2.6509,7.7326,248.0079,7.1699,2.8957,7.3747,248.4689,6.8601,2.7066,7.5890,251.4532,7.1949,2.4139
KWF2,2018-04-25 09:00:00,7.8894,248.3283,7.3317,2.9135,7.7512,246.8361,7.1263,3.0490,7.9192,247.4768,7.3151,3.0335,7.8762,249.8986,7.3964,2.7069
KWF2,2018-04-25 12:00:00,9.1651,240.1800,7.9516,4.5576,9.0352,239.2659,7.7662,4.6175,9.2726,239.3675,7.9786,4.7246,8.9640,239.2425,7.7031,4.5842
KWF2,2018-04-25 15:00:00,8.3157,240.3752,7.2287,4.1106,8.2952,238.4065,7.0657,4.3458,8.2898,240.4456,7.2112,4.0890,8.2185,241.7268,7.2381,3.8929
KWF2,2018-04-25 18:00:00,8.2299,250.6564,7.7653,2.7260,8.3427,250.1329,7.8462,2.8352,8.2724,250.9064,7.8173,2.7060,7.8857,250.8282,7.4483,2.5897
KWF2,2018-04-25 21:00:00,6.6917,248.6801,6.2338,2.4329,6.6497,247.2035,6.1303,2.5765,6.6908,248.3285,6.2178,2.4708,6.6409,249.0707,6.2028,2.3723
KWF2,2018-04-26 00:00:00,10.3812,247.2660,9.5747,4.0118,10.4979,245.3129,9.5384,4.3846,10.3538,246.5160,9.4963,4.1259,10.0516,248.4379,9.3482,3.6941
KWF2,2018-04-26 03:00:00,10.2013,247.8444,9.4481,3.8472,10.3888,244.8756,9.4059,4.4109,9.8893,246.3444,9.0584,3.9680,9.8630,249.8678,9.2603,3.3947
KWF2,2018-04-26 06:00:00,8.9433,244.8282,8.0940,3.8039,9.0742,242.1485,8.0230,4.2393,8.6347,243.6094,7.7349,3.8380,8.7158,246.9688,8.0211,3.4099
KWF2,2018-04-26 09:00:00,9.2113,251.4923,8.7349,2.9240,9.1796,251.2579,8.6928,2.9495,9.2582,250.9376,8.7505,3.0237,9.1147,252.3751,8.6868,2.7598
KWF2,2018-04-26 12:00:00,8.7034,250.5860,8.2085,2.8929,8.7190,250.6641,8.2272,2.8869,8.7258,250.6797,8.2344,2.8869,8.5745,251.1172,8.1130,2.7750
KWF2,2018-04-26 15:00:00,8.6577,254.2424,8.3323,2.3511,8.7397,254.4533,8.4199,2.3424,8.8051,255.4064,8.5210,2.2185,8.4443,254.6564,8.1433,2.2344
KWF2,2018-04-26 18:00:00,5.8596,265.9539,5.8450,0.4134,6.2023,272.6180,6.1959,-0.2833,5.9362,268.0711,5.9329,0.1998,5.8566,259.1180,5.7513,1.1057
KWF2,2018-04-26 21:00:00,5.9594,231.5392,4.6664,3.7066,5.1210,230.2814,3.9390,3.2724,6.1049,231.9064,4.8046,3.7664,6.5907,233.7658,5.3161,3.8957
KWF2,2018-04-27 00:00:00,5.8841,231.3285,4.5940,3.6767,6.4212,231.8988,5.0530,3.9622,5.9027,231.9301,4.6469,3.6397,5.3021,228.6176,3.9782,3.5051
KWF2,2018-04-27 03:00:00,3.3626,223.4848,2.3140,2.4397,3.6760,225.2504,2.6107,2.5880,3.4568,221.5785,2.2941,2.5858,2.9436,221.1879,1.9385,2.2152
KWF2,2018-04-27 06:00:00,2.3922,216.6722,1.4287,1.9187,2.5954,214.9456,1.4866,2.1274,2.1906,212.8128,1.1871,1.8411,2.1002,211.1722,1.0871,1.7970
KWF2,2018-04-27 09:00:00,3.7857,93.7740,-3.7775,0.2492,3.5343,93.0162,-3.5294,0.1860,3.7847,92.8678,-3.7800,0.1894,3.9908,92.1569,-3.9880,0.1502
KWF2,2018-04-27 12:00:00,5.1453,84.8126,-5.1242,-0.4652,4.9221,89.6798,-4.9220,-0.0275,5.0237,86.0704,-5.0119,-0.3443,5.4119,80.3829,-5.3358,-0.9041
KWF2,2018-04-27 15:00:00,5.1775,51.2813,-4.0397,-3.2385,5.1976,51.8204,-4.0857,-3.2128,5.0477,50.2970,-3.8835,-3.2245,4.9070,49.5938,-3.7366,-3.1808
KWF2,2018-04-27 18:00:00,6.3219,38.7111,-3.9537,-4.9331,6.1491,39.6017,-3.9197,-4.7378,6.4958,38.8205,-4.0721,-5.0609,6.4376,38.0861,-3.9710,-5.0670
KWF2,2018-04-27 21:00:00,6.3226,21.0469,-2.2707,-5.9008,6.3773,21.2735,-2.3138,-5.9428,6.4388,21.0860,-2.3165,-6.0077,6.2596,20.1953,-2.1610,-5.8748
KWF2,2018-04-28 00:00:00,7.0920,15.0079,-1.8365,-6.8501,6.9529,17.0548,-2.0392,-6.6471,7.1536,15.6563,-1.9305,-6.8881,7.0608,13.2813,-1.6221,-6.8719
KWF2,2018-04-28 03:00:00,7.1340,12.8204,-1.5830,-6.9562,6.8659,14.5548,-1.7254,-6.6456,7.3562,14.4063,-1.8302,-7.1249,7.1980,12.3829,-1.5436,-7.0305
KWF2,2018-04-28 06:00:00,6.9718,4.8673,-0.5915,-6.9466,6.6358,4.2111,-0.4873,-6.6179,6.9439,4.9376,-0.5977,-6.9181,7.0059,5.4142,-0.6610,-6.9747
KWF2,2018-04-28 09:00:00,5.9958,7.5938,-0.7923,-5.9432,5.7229,7.7188,-0.7686,-5.6710,6.0637,8.4453,-0.8905,-5.9979,6.0549,7.8125,-0.8231,-5.9987
KWF2,2018-04-28 12:00:00,5.1416,12.9926,-1.1560,-5.0100,5.2783,15.9535,-1.4508,-5.0750,5.1846,15.3754,-1.3747,-4.9990,4.7705,9.2270,-0.7649,-4.7088
KWF2,2018-04-28 15:00:00,4.6369,26.3126,-2.0554,-4.1565,4.4016,29.4298,-2.1627,-3.8336,4.5930,28.6798,-2.2042,-4.0295,4.7497,23.6407,-1.9046,-4.3511
KWF2,2018-04-28 18:00:00,3.9548,17.1646,-1.1671,-3.7786,3.9240,18.5161,-1.2462,-3.7209,3.9802,20.3755,-1.3858,-3.7311,3.8190,16.8989,-1.1101,-3.6541
KWF2,2018-04-28 21:00:00,4.6652,24.3907,-1.9265,-4.2488,4.6037,23.9923,-1.8719,-4.2059,4.6320,26.4376,-2.0623,-4.1476,4.6671,25.5079,-2.0098,-4.2122
KWF2,2018-04-29 00:00:00,4.6005,20.6485,-1.6223,-4.3049,4.4486,20.4688,-1.5557,-4.1677,4.5341,22.2110,-1.7140,-4.1976,4.6425,21.3906,-1.6932,-4.3227
KWF2,2018-04-29 03:00:00,4.6484,21.4532,-1.7001,-4.3264,4.2915,21.7345,-1.5892,-3.9864,4.6221,23.2735,-1.8263,-4.2460,4.9004,21.6016,-1.8041,-4.5562
KWF2,2018-04-29 06:00:00,5.7431,19.2969,-1.8979,-5.4205,5.5644,19.2735,-1.8367,-5.2525,5.6513,20.2579,-1.9567,-5.3018,5.7851,19.4297,-1.9244,-5.4557
KWF2,2018-04-29 09:00:00,7.9410,33.8752,-4.4262,-6.5930,7.7500,34.2659,-4.3635,-6.4049,7.7828,34.3674,-4.3933,-6.4242,7.9307,33.6799,-4.3980,-6.5995
KWF2,2018-04-29 12:00:00,8.4550,30.2036,-4.2535,-7.3072,8.1889,31.3755,-4.2635,-6.9915,8.3051,31.3911,-4.3259,-7.0895,8.6410,29.4301,-4.2459,-7.5260
KWF2,2018-04-29 15:00:00,8.8721,31.1250,-4.5861,-7.5949,8.5342,31.1485,-4.4144,-7.3038,8.8096,29.8516,-4.3850,-7.6407,9.0254,31.5860,-4.7273,-7.6884
KWF2,2018-04-29 18:00:00,8.5411,24.8986,-3.5959,-7.7472,8.1866,25.7033,-3.5506,-7.3766,8.4659,26.4923,-3.7765,-7.5769,8.7481,24.4923,-3.6267,-7.9609
KWF2,2018-04-29 21:00:00,9.5591,14.3677,-2.3720,-9.2601,9.1284,14.3755,-2.2664,-8.8426,9.5200,14.6880,-2.4138,-9.2089,9.7134,14.7661,-2.4757,-9.3926
KWF2,2018-04-30 00:00:00,10.4417,16.0318,-2.8837,-10.0356,10.0921,16.2271,-2.8202,-9.6900,10.4934,17.0318,-3.0735,-10.0332,10.5364,16.2349,-2.9457,-10.1163
KWF2,2018-04-30 03:00:00,10.9289,4.8440,-0.9229,-10.8899,10.3986,4.6956,-0.8512,-10.3637,11.2336,6.2581,-1.2245,-11.1666,11.0432,4.8674,-0.9370,-11.0033
KWF2,2018-04-30 06:00:00,11.0745,0.7582,-0.1466,-11.0735,10.5364,359.9067,0.0172,-10.5364,11.1165,1.3051,-0.2532,-11.1136,11.2493,1.4535,-0.2854,-11.2457
KWF2,2018-04-30 09:00:00,11.9072,0.7034,-0.1462,-11.9063,11.6337,1.2347,-0.2507,-11.6310,11.7675,1.7190,-0.3530,-11.7622,11.9560,0.1097,-0.0229,-11.9560
KWF2,2018-04-30 12:00:00,11.2459,354.5313,1.0718,-11.1947,10.9417,354.5625,1.0368,-10.8925,11.0745,355.2110,0.9246,-11.0359,11.2806,354.4922,1.0827,-11.2285
KWF2,2018-04-30 15:00:00,10.7860,351.6177,1.5723,-10.6707,10.6448,351.5865,1.5575,-10.5303,10.5223,352.4927,1.3748,-10.4321,10.7108,351.4615,1.5903,-10.5920
KWF2,2018-04-30 18:00:00,9.2526,334.9532,3.9172,-8.3825,9.1848,334.8048,3.9100,-8.3109,9.2121,335.4611,3.8259,-8.3801,9.0495,334.5314,3.8914,-8.1701
KWF2,2018-04-30 21:00:00,5.5491,321.3439,3.4662,-4.3333,5.5339,325.2736,3.1525,-4.5483,5.1448,313.7267,3.7179,-3.5562,5.2966,316.1720,3.6679,-3.8211
KWF2,2018-05-01 00:00:00,7.2283,293.2267,6.6425,-2.8506,7.2068,291.0548,6.7257,-2.5891,7.1316,294.3595,6.4967,-2.9415,7.0223,293.6720,6.4314,-2.8194
KWF2,2018-05-01 03:00:00,6.9064,274.9147,6.8810,-0.5917,6.8786,272.2819,6.8731,-0.2739,6.6711,272.3209,6.6656,-0.2702,6.7375,274.1412,6.7199,-0.4865
KWF2,2018-05-01 06:00:00,8.0859,251.0939,7.6497,2.6200,8.2905,245.4455,7.5408,3.4452,7.7558,246.8127,7.1293,3.0538,7.3354,254.9923,7.0852,1.8995
KWF2,2018-05-01 09:00:00,6.0351,229.0391,4.5574,3.9562,6.2528,227.0547,4.5771,4.2601,6.1786,231.2579,4.8191,3.8667,5.7167,230.6094,4.4181,3.6278
KWF2,2018-05-01 12:00:00,7.0201,228.9467,5.2939,4.6105,7.1715,228.2983,5.3544,4.7708,7.1402,229.3295,5.4156,4.6533,6.8038,228.9311,5.1295,4.4699
KWF2,2018-05-01 15:00:00,7.6030,215.6178,4.4278,6.1806,7.3622,217.4459,4.4763,5.8451,7.5854,216.3209,4.4929,6.1116,7.6484,214.6881,4.3528,6.2890
KWF2,2018-05-01 18:00:00,9.0475,202.1174,3.4064,8.3818,9.0217,202.8439,3.5024,8.3141,8.8957,201.7970,3.3031,8.2597,8.9860,201.5549,3.3014,8.3576
KWF2,2018-05-01 21:00:00,10.9636,188.3755,1.5970,10.8467,11.0520,187.9848,1.5352,10.9449,11.0022,187.8989,1.5120,10.8978,10.6223,188.7739,1.6203,10.4980
KWF2,2018-05-02 00:00:00,11.6941,184.9458,1.0082,11.6506,11.5999,184.4770,0.9055,11.5645,11.6634,184.4536,0.9057,11.6282,11.2991,185.0395,0.9926,11.2554
KWF2,2018-05-02 03:00:00,12.3602,182.1564,0.4651,12.3515,12.5009,181.7189,0.3750,12.4952,12.5287,181.0392,0.2272,12.5266,11.9110,182.6564,0.5520,11.8982
KWF2,2018-05-02 06:00:00,12.4641,184.0079,0.8712,12.4336,12.1496,183.0157,0.6392,12.1328,12.4138,184.1797,0.9048,12.3808,12.3337,184.8985,1.0532,12.2887
KWF2,2018-05-02 09:00:00,12.4890,183.4225,0.7456,12.4667,12.4187,184.1257,0.8934,12.3865,12.3107,183.5553,0.7634,12.2871,12.1989,182.9616,0.6303,12.1826
KWF2,2018-05-02 12:00:00,7.4754,280.4532,7.3513,-1.3563,7.6048,282.6797,7.4193,-1.6693,7.3909,285.7891,7.1121,-2.0111,7.2908,276.0391,7.2504,-0.7670
KWF2,2018-05-02 15:00:00,8.3301,302.5157,7.0243,-4.4777,8.3170,300.7345,7.1488,-4.2505,8.2637,302.3595,6.9804,-4.4230,8.0777,302.2579,6.8309,-4.3113
KWF2,2018-05-02 18:00:00,6.6308,297.2429,5.8953,-3.0353,6.6875,295.1335,6.0543,-2.8404,6.3862,297.3679,5.6714,-2.9357,6.4653,299.3054,5.6379,-3.1645
KWF2,2018-05-02 21:00:00,5.7075,263.1886,5.6672,0.6769,5.5625,262.6808,5.5171,0.7086,5.9140,263.9386,5.8810,0.6245,5.7680,263.4308,5.7302,0.6599
KWF2,2018-05-03 00:00:00,6.3534,262.6645,6.3014,0.8112,6.3603,256.7582,6.1911,1.4569,6.6142,261.7191,6.5452,0.9526,6.0990,267.2582,6.0920,0.2917
KWF2,2018-05-03 03:00:00,5.5795,272.2819,5.5751,-0.2222,5.4276,271.9460,5.4245,-0.1843,5.5136,268.5710,5.5119,0.1375,5.4931,270.6022,5.4928,-0.0577
KWF2,2018-05-03 06:00:00,6.7714,265.6875,6.7523,0.5092,6.8691,262.8750,6.8160,0.8520,6.6538,264.6016,6.6242,0.6260,6.1235,266.6485,6.1130,0.3580
KWF2,2018-05-03 09:00:00,2.9522,260.5002,2.9117,0.4872,3.0303,261.1565,2.9943,0.4659,3.1641,259.2893,3.1090,0.5881,2.8340,259.9690,2.7907,0.4936
KWF2,2018-05-03 12:00:00,3.6964,232.4454,2.9304,2.2530,3.7769,227.2657,2.7742,2.5630,3.8487,230.8985,2.9867,2.4274,3.5445,238.7422,3.0300,1.8392
KWF2,2018-05-03 15:00:00,4.4764,228.2891,3.3417,2.9784,4.6556,227.5235,3.4337,3.1438,4.6302,228.7891,3.4832,3.0505,4.3421,226.2188,3.1349,3.0043
KWF2,2018-05-03 18:00:00,4.6340,263.4065,4.6034,0.5321,4.4290,258.2971,4.3369,0.8984,4.8469,259.2893,4.7625,0.9008,4.7893,268.0081,4.7864,0.1665
KWF2,2018-05-03 21:00:00,5.9754,221.3910,3.9509,4.4829,6.0858,216.7738,3.6433,4.8747,5.8470,223.1800,4.0011,4.2637,5.8055,225.8050,4.1624,4.0470
KWF2,2018-05-04 00:00:00,6.3919,241.5548,5.6202,3.0446,6.5208,240.9766,5.7019,3.1637,6.3802,239.9376,5.5219,3.1961,6.1746,241.8360,5.4435,2.9144
KWF2,2018-05-04 03:00:00,4.7367,237.0625,3.9754,2.5755,4.9877,233.1719,3.9923,2.9897,4.8061,234.1563,3.8959,2.8143,4.3461,240.6875,3.7896,2.1277
